"","newcase.date","region","newcases","cases.per10k"
"7375",2020-11-30,"HUILA",165,0.0324273970233615
"7376",2020-11-30,"LA GUAJIRA",107,0.0210286756454526
"7377",2020-11-30,"MAGDALENA",174,0.0341961641337267
"7378",2020-11-30,"META",227,0.0446122371169882
"7379",2020-11-30,"NARIÑO",191,0.0375371686755275
"7380",2020-11-30,"NORTE DE SANTANDER",518,0.101802373685462
"7381",2020-11-30,"PUTUMAYO",28,0.00550283101002498
"7382",2020-11-30,"QUINDÍO",176,0.0345892234915856
"7383",2020-11-30,"RISARALDA",306,0.0601380817524158
"7384",2020-11-30,"SANTANDER",532,0.104553789190475
"7385",2020-11-30,"SUCRE",32,0.00628894972574283
"7386",2020-11-30,"TOLIMA",521,0.10239196272225
"7387",2020-11-30,"VALLE DEL CAUCA",981,0.192795615029804
"7388",2020-11-30,"VICHADA",10,0.00196529678929464
"7389",2020-12-01,"AMAZONAS",2,0.000393059357858927
"7390",2020-12-01,"ANTIOQUIA",1256,0.246841276735406
"7391",2020-12-01,"ARAUCA",29,0.00569936068895444
"7392",2020-12-01,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",10,0.00196529678929464
"7393",2020-12-01,"ATLÁNTICO",500,0.0982648394647318
"7394",2020-12-01,"BOGOTÁ, D.C.",2691,0.528861365999186
"7395",2020-12-01,"BOLÍVAR",550,0.108091323411205
"7396",2020-12-01,"BOYACÁ",209,0.0410747028962579
"7397",2020-12-01,"CÓRDOBA",52,0.0102195433043321
"7398",2020-12-01,"CALDAS",262,0.0514907758795194
"7399",2020-12-01,"CAQUETÁ",89,0.0174911414247223
"7400",2020-12-01,"CASANARE",32,0.00628894972574283
"7401",2020-12-01,"CAUCA",87,0.0170980820668633
"7402",2020-12-01,"CESAR",139,0.0273176253711954
"7403",2020-12-01,"CHOCÓ",7,0.00137570775250624
"7404",2020-12-01,"CUNDINAMARCA",502,0.0986578988225907
"7405",2020-12-01,"GUAINÍA",1,0.000196529678929464
"7406",2020-12-01,"GUAVIARE",1,0.000196529678929464
"7407",2020-12-01,"HUILA",153,0.0300690408762079
"7408",2020-12-01,"LA GUAJIRA",73,0.0143466665618508
"7409",2020-12-01,"MAGDALENA",202,0.0396989951437516
"7410",2020-12-01,"META",206,0.0404851138594695
"7411",2020-12-01,"NARIÑO",165,0.0324273970233615
"7412",2020-12-01,"NORTE DE SANTANDER",459,0.0902071226286238
"7413",2020-12-01,"PUTUMAYO",29,0.00569936068895444
"7414",2020-12-01,"QUINDÍO",201,0.0395024654648222
"7415",2020-12-01,"RISARALDA",305,0.0599415520734864
"7416",2020-12-01,"SANTANDER",496,0.0974787207490139
"7417",2020-12-01,"SUCRE",42,0.00825424651503747
"7418",2020-12-01,"TOLIMA",556,0.109270501484782
"7419",2020-12-01,"VALLE DEL CAUCA",1010,0.198494975718758
"7420",2020-12-01,"VAUPÉS",1,0.000196529678929464
"7421",2020-12-01,"VICHADA",4,0.000786118715717854
"7422",2020-12-02,"AMAZONAS",3,0.000589589036788391
"7423",2020-12-02,"ANTIOQUIA",759,0.149166026307463
"7424",2020-12-02,"ARAUCA",13,0.00255488582608303
"7425",2020-12-02,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",7,0.00137570775250624
"7426",2020-12-02,"ATLÁNTICO",486,0.0955134239597193
"7427",2020-12-02,"BOGOTÁ, D.C.",2569,0.504884745169792
"7428",2020-12-02,"BOLÍVAR",605,0.118900455752325
"7429",2020-12-02,"BOYACÁ",283,0.0556178991370382
"7430",2020-12-02,"CÓRDOBA",48,0.00943342458861425
"7431",2020-12-02,"CALDAS",354,0.0695715063410301
"7432",2020-12-02,"CAQUETÁ",45,0.00884383555182586
"7433",2020-12-02,"CASANARE",37,0.00727159812039015
"7434",2020-12-02,"CAUCA",84,0.0165084930300749
"7435",2020-12-02,"CESAR",142,0.0279072144079838
"7436",2020-12-02,"CHOCÓ",24,0.00471671229430713
"7437",2020-12-02,"CUNDINAMARCA",485,0.0953168942807898
"7438",2020-12-02,"GUAINÍA",1,0.000196529678929464
"7439",2020-12-02,"GUAVIARE",1,0.000196529678929464
"7440",2020-12-02,"HUILA",111,0.0218147943611705
"7441",2020-12-02,"LA GUAJIRA",84,0.0165084930300749
"7442",2020-12-02,"MAGDALENA",171,0.0336065750969383
"7443",2020-12-02,"META",115,0.0226009130768883
"7444",2020-12-02,"NARIÑO",264,0.0518838352373784
"7445",2020-12-02,"NORTE DE SANTANDER",540,0.10612602662191
"7446",2020-12-02,"PUTUMAYO",70,0.0137570775250624
"7447",2020-12-02,"QUINDÍO",245,0.0481497713377186
"7448",2020-12-02,"RISARALDA",371,0.072912510882831
"7449",2020-12-02,"SANTANDER",519,0.101998903364392
"7450",2020-12-02,"SUCRE",38,0.00746812779931961
"7451",2020-12-02,"TOLIMA",550,0.108091323411205
"7452",2020-12-02,"VALLE DEL CAUCA",869,0.170784290989704
"7453",2020-12-02,"VICHADA",3,0.000589589036788391
"7454",2020-12-03,"AMAZONAS",2,0.000393059357858927
"7455",2020-12-03,"ANTIOQUIA",1017,0.199870683471264
"7456",2020-12-03,"ARAUCA",13,0.00255488582608303
"7457",2020-12-03,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",10,0.00196529678929464
"7458",2020-12-03,"ATLÁNTICO",623,0.122437989973056
"7459",2020-12-03,"BOGOTÁ, D.C.",2329,0.457717622226721
"7460",2020-12-03,"BOLÍVAR",689,0.1354089487824
"7461",2020-12-03,"BOYACÁ",217,0.0426469403276936
"7462",2020-12-03,"CÓRDOBA",78,0.0153293149564982
"7463",2020-12-03,"CALDAS",252,0.0495254790902248
"7464",2020-12-03,"CAQUETÁ",88,0.0172946117457928
"7465",2020-12-03,"CASANARE",15,0.00294794518394195
"7466",2020-12-03,"CAUCA",88,0.0172946117457928
"7467",2020-12-03,"CESAR",159,0.0312482189497847
"7468",2020-12-03,"CHOCÓ",4,0.000786118715717854
"7469",2020-12-03,"CUNDINAMARCA",471,0.0925654787757773
"7470",2020-12-03,"GUAINÍA",1,0.000196529678929464
"7471",2020-12-03,"GUAVIARE",1,0.000196529678929464
"7472",2020-12-03,"HUILA",159,0.0312482189497847
"7473",2020-12-03,"LA GUAJIRA",86,0.0169015523879339
"7474",2020-12-03,"MAGDALENA",140,0.0275141550501249
"7475",2020-12-03,"META",253,0.0497220087691543
"7476",2020-12-03,"NARIÑO",200,0.0393059357858927
"7477",2020-12-03,"NORTE DE SANTANDER",380,0.0746812779931961
"7478",2020-12-03,"PUTUMAYO",28,0.00550283101002498
"7479",2020-12-03,"QUINDÍO",186,0.0365545202808802
"7480",2020-12-03,"RISARALDA",353,0.0693749766621006
"7481",2020-12-03,"SANTANDER",422,0.0829355245082336
"7482",2020-12-03,"SUCRE",32,0.00628894972574283
"7483",2020-12-03,"TOLIMA",472,0.0927620084547068
"7484",2020-12-03,"VALLE DEL CAUCA",933,0.183362190441189
"7485",2020-12-04,"AMAZONAS",2,0.000393059357858927
"7486",2020-12-04,"ANTIOQUIA",854,0.167836345805762
"7487",2020-12-04,"ARAUCA",15,0.00294794518394195
"7488",2020-12-04,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",16,0.00314447486287142
"7489",2020-12-04,"ATLÁNTICO",719,0.141304839150284
"7490",2020-12-04,"BOGOTÁ, D.C.",3228,0.634397803584308
"7491",2020-12-04,"BOLÍVAR",547,0.107501734374417
"7492",2020-12-04,"BOYACÁ",248,0.048739360374507
"7493",2020-12-04,"CÓRDOBA",74,0.0145431962407803
"7494",2020-12-04,"CALDAS",295,0.0579762552841917
"7495",2020-12-04,"CAQUETÁ",73,0.0143466665618508
"7496",2020-12-04,"CASANARE",44,0.0086473058728964
"7497",2020-12-04,"CAUCA",83,0.0163119633511455
"7498",2020-12-04,"CESAR",131,0.0257453879397597
"7499",2020-12-04,"CHOCÓ",19,0.00373406389965981
"7500",2020-12-04,"CUNDINAMARCA",401,0.0788084012507149
"7501",2020-12-04,"GUAVIARE",8,0.00157223743143571
"7502",2020-12-04,"HUILA",211,0.0414677622541168
"7503",2020-12-04,"LA GUAJIRA",77,0.0151327852775687
"7504",2020-12-04,"MAGDALENA",151,0.029675981518349
"7505",2020-12-04,"META",249,0.0489358900534364
"7506",2020-12-04,"NARIÑO",280,0.0550283101002498
"7507",2020-12-04,"NORTE DE SANTANDER",410,0.0805771683610801
"7508",2020-12-04,"PUTUMAYO",26,0.00510977165216605
"7509",2020-12-04,"QUINDÍO",151,0.029675981518349
"7510",2020-12-04,"RISARALDA",436,0.0856869400132461
"7511",2020-12-04,"SANTANDER",375,0.0736986295985488
"7512",2020-12-04,"SUCRE",38,0.00746812779931961
"7513",2020-12-04,"TOLIMA",587,0.115362921531595
"7514",2020-12-04,"VALLE DEL CAUCA",909,0.178645478146882
"7515",2020-12-04,"VAUPÉS",1,0.000196529678929464
"7516",2020-12-05,"AMAZONAS",3,0.000589589036788391
"7517",2020-12-05,"ANTIOQUIA",1328,0.260991413618328
"7518",2020-12-05,"ARAUCA",11,0.0021618264682241
"7519",2020-12-05,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",7,0.00137570775250624
"7520",2020-12-05,"ATLÁNTICO",544,0.106912145337628
"7521",2020-12-05,"BOGOTÁ, D.C.",2859,0.561878352059336
"7522",2020-12-05,"BOLÍVAR",501,0.0984613691436612
"7523",2020-12-05,"BOYACÁ",198,0.0389128764280338
"7524",2020-12-05,"CÓRDOBA",41,0.00805771683610801
"7525",2020-12-05,"CALDAS",169,0.0332135157390793
"7526",2020-12-05,"CAQUETÁ",43,0.00845077619396693
"7527",2020-12-05,"CASANARE",48,0.00943342458861425
"7528",2020-12-05,"CAUCA",106,0.0208321459665231
"7529",2020-12-05,"CESAR",59,0.0115952510568383
"7530",2020-12-05,"CHOCÓ",15,0.00294794518394195
"7531",2020-12-05,"CUNDINAMARCA",351,0.0689819173042417
"7532",2020-12-05,"GUAINÍA",1,0.000196529678929464
"7533",2020-12-05,"GUAVIARE",1,0.000196529678929464
"7534",2020-12-05,"HUILA",195,0.0383232873912454
"7535",2020-12-05,"LA GUAJIRA",50,0.00982648394647318
"7536",2020-12-05,"MAGDALENA",109,0.0214217350033115
"7537",2020-12-05,"META",162,0.0318378079865731
"7538",2020-12-05,"NARIÑO",114,0.0224043833979588
"7539",2020-12-05,"NORTE DE SANTANDER",253,0.0497220087691543
"7540",2020-12-05,"PUTUMAYO",39,0.00766465747824908
"7541",2020-12-05,"QUINDÍO",188,0.0369475796387391
"7542",2020-12-05,"RISARALDA",352,0.0691784469831712
"7543",2020-12-05,"SANTANDER",504,0.0990509581804496
"7544",2020-12-05,"SUCRE",14,0.00275141550501249
"7545",2020-12-05,"TOLIMA",565,0.111039268595147
"7546",2020-12-05,"VALLE DEL CAUCA",834,0.163905752227173
"7547",2020-12-05,"VAUPÉS",2,0.000393059357858927
"7548",2020-12-05,"VICHADA",1,0.000196529678929464
"7549",2020-12-06,"AMAZONAS",1,0.000196529678929464
"7550",2020-12-06,"ANTIOQUIA",1739,0.341765111658337
"7551",2020-12-06,"ARAUCA",5,0.000982648394647318
"7552",2020-12-06,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",3,0.000589589036788391
"7553",2020-12-06,"ATLÁNTICO",441,0.0866695884078934
"7554",2020-12-06,"BOGOTÁ, D.C.",2258,0.443764015022729
"7555",2020-12-06,"BOLÍVAR",418,0.0821494057925158
"7556",2020-12-06,"BOYACÁ",165,0.0324273970233615
"7557",2020-12-06,"CÓRDOBA",22,0.0043236529364482
"7558",2020-12-06,"CALDAS",178,0.0349822828494445
"7559",2020-12-06,"CAQUETÁ",50,0.00982648394647318
"7560",2020-12-06,"CASANARE",51,0.0100230136254026
"7561",2020-12-06,"CAUCA",107,0.0210286756454526
"7562",2020-12-06,"CESAR",109,0.0214217350033115
"7563",2020-12-06,"CHOCÓ",9,0.00176876711036517
"7564",2020-12-06,"CUNDINAMARCA",545,0.107108675016558
"7565",2020-12-06,"GUAINÍA",4,0.000786118715717854
"7566",2020-12-06,"GUAVIARE",3,0.000589589036788391
"7567",2020-12-06,"HUILA",126,0.0247627395451124
"7568",2020-12-06,"LA GUAJIRA",42,0.00825424651503747
"7569",2020-12-06,"MAGDALENA",186,0.0365545202808802
"7570",2020-12-06,"META",185,0.0363579906019508
"7571",2020-12-06,"NARIÑO",206,0.0404851138594695
"7572",2020-12-06,"NORTE DE SANTANDER",387,0.0760569857457024
"7573",2020-12-06,"PUTUMAYO",29,0.00569936068895444
"7574",2020-12-06,"QUINDÍO",185,0.0363579906019508
"7575",2020-12-06,"RISARALDA",263,0.0516873055584489
"7576",2020-12-06,"SANTANDER",390,0.0766465747824908
"7577",2020-12-06,"SUCRE",9,0.00176876711036517
"7578",2020-12-06,"TOLIMA",382,0.0750743373510551
"7579",2020-12-06,"VALLE DEL CAUCA",893,0.175501003284011
"7580",2020-12-06,"VICHADA",2,0.000393059357858927
"7581",2020-12-07,"AMAZONAS",4,0.000786118715717854
"7582",2020-12-07,"ANTIOQUIA",2595,0.509994516821958
"7583",2020-12-07,"ARAUCA",19,0.00373406389965981
"7584",2020-12-07,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",7,0.00137570775250624
"7585",2020-12-07,"ATLÁNTICO",674,0.132461003598458
"7586",2020-12-07,"BOGOTÁ, D.C.",2957,0.581138260594424
"7587",2020-12-07,"BOLÍVAR",587,0.115362921531595
"7588",2020-12-07,"BOYACÁ",303,0.0595484927156274
"7589",2020-12-07,"CÓRDOBA",61,0.0119883104146973
"7590",2020-12-07,"CALDAS",298,0.0585658443209801
"7591",2020-12-07,"CAQUETÁ",81,0.0159189039932865
"7592",2020-12-07,"CASANARE",69,0.013560547846133
"7593",2020-12-07,"CAUCA",98,0.0192599085350874
"7594",2020-12-07,"CESAR",141,0.0277106847290544
"7595",2020-12-07,"CHOCÓ",12,0.00235835614715356
"7596",2020-12-07,"CUNDINAMARCA",655,0.128726939698799
"7597",2020-12-07,"GUAINÍA",3,0.000589589036788391
"7598",2020-12-07,"GUAVIARE",4,0.000786118715717854
"7599",2020-12-07,"HUILA",202,0.0396989951437516
"7600",2020-12-07,"LA GUAJIRA",93,0.0182772601404401
"7601",2020-12-07,"MAGDALENA",237,0.0465775339062829
"7602",2020-12-07,"META",154,0.0302655705551374
"7603",2020-12-07,"NARIÑO",270,0.0530630133109551
"7604",2020-12-07,"NORTE DE SANTANDER",492,0.0966926020332961
"7605",2020-12-07,"PUTUMAYO",29,0.00569936068895444
"7606",2020-12-07,"QUINDÍO",254,0.0499185384480837
"7607",2020-12-07,"RISARALDA",509,0.100033606575097
"7608",2020-12-07,"SANTANDER",586,0.115166391852666
"7609",2020-12-07,"SUCRE",46,0.00904036523075532
"7610",2020-12-07,"TOLIMA",651,0.127940820983081
"7611",2020-12-07,"VALLE DEL CAUCA",1194,0.234656436641779
"7612",2020-12-07,"VAUPÉS",3,0.000589589036788391
"7613",2020-12-07,"VICHADA",2,0.000393059357858927
"7614",2020-12-08,"AMAZONAS",8,0.00157223743143571
"7615",2020-12-08,"ANTIOQUIA",1637,0.321719084407532
"7616",2020-12-08,"ARAUCA",22,0.0043236529364482
"7617",2020-12-08,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",5,0.000982648394647318
"7618",2020-12-08,"ATLÁNTICO",670,0.131674884882741
"7619",2020-12-08,"BOGOTÁ, D.C.",2194,0.431186115571243
"7620",2020-12-08,"BOLÍVAR",521,0.10239196272225
"7621",2020-12-08,"BOYACÁ",228,0.0448087667959177
"7622",2020-12-08,"CÓRDOBA",33,0.0064854794046723
"7623",2020-12-08,"CALDAS",212,0.0416642919330463
"7624",2020-12-08,"CAQUETÁ",41,0.00805771683610801
"7625",2020-12-08,"CASANARE",49,0.00962995426754371
"7626",2020-12-08,"CAUCA",84,0.0165084930300749
"7627",2020-12-08,"CESAR",117,0.0229939724347472
"7628",2020-12-08,"CHOCÓ",12,0.00235835614715356
"7629",2020-12-08,"CUNDINAMARCA",519,0.101998903364392
"7630",2020-12-08,"GUAINÍA",1,0.000196529678929464
"7631",2020-12-08,"GUAVIARE",2,0.000393059357858927
"7632",2020-12-08,"HUILA",169,0.0332135157390793
"7633",2020-12-08,"LA GUAJIRA",70,0.0137570775250624
"7634",2020-12-08,"MAGDALENA",93,0.0182772601404401
"7635",2020-12-08,"META",117,0.0229939724347472
"7636",2020-12-08,"NARIÑO",201,0.0395024654648222
"7637",2020-12-08,"NORTE DE SANTANDER",349,0.0685888579463828
"7638",2020-12-08,"PUTUMAYO",20,0.00393059357858927
"7639",2020-12-08,"QUINDÍO",212,0.0416642919330463
"7640",2020-12-08,"RISARALDA",431,0.0847042916185988
"7641",2020-12-08,"SANTANDER",444,0.0872591774446818
"7642",2020-12-08,"SUCRE",26,0.00510977165216605
"7643",2020-12-08,"TOLIMA",729,0.143270135939579
"7644",2020-12-08,"VALLE DEL CAUCA",905,0.177859359431164
"7645",2020-12-08,"VICHADA",1,0.000196529678929464
"7646",2020-12-09,"AMAZONAS",4,0.000786118715717854
"7647",2020-12-09,"ANTIOQUIA",1243,0.244286390909323
"7648",2020-12-09,"ARAUCA",17,0.00334100454180088
"7649",2020-12-09,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",7,0.00137570775250624
"7650",2020-12-09,"ATLÁNTICO",744,0.146218081123521
"7651",2020-12-09,"BOGOTÁ, D.C.",3008,0.591161274219826
"7652",2020-12-09,"BOLÍVAR",718,0.141108309471355
"7653",2020-12-09,"BOYACÁ",364,0.0715368031303247
"7654",2020-12-09,"CÓRDOBA",81,0.0159189039932865
"7655",2020-12-09,"CALDAS",284,0.0558144288159676
"7656",2020-12-09,"CAQUETÁ",74,0.0145431962407803
"7657",2020-12-09,"CASANARE",97,0.019063378856158
"7658",2020-12-09,"CAUCA",105,0.0206356162875937
"7659",2020-12-09,"CESAR",151,0.029675981518349
"7660",2020-12-09,"CHOCÓ",12,0.00235835614715356
"7661",2020-12-09,"CUNDINAMARCA",736,0.144645843692085
"7662",2020-12-09,"GUAVIARE",8,0.00157223743143571
"7663",2020-12-09,"HUILA",238,0.0467740635852123
"7664",2020-12-09,"LA GUAJIRA",84,0.0165084930300749
"7665",2020-12-09,"MAGDALENA",161,0.0316412783076436
"7666",2020-12-09,"META",180,0.0353753422073034
"7667",2020-12-09,"NARIÑO",339,0.0666235611570881
"7668",2020-12-09,"NORTE DE SANTANDER",422,0.0829355245082336
"7669",2020-12-09,"PUTUMAYO",54,0.010612602662191
"7670",2020-12-09,"QUINDÍO",286,0.0562074881738266
"7671",2020-12-09,"RISARALDA",478,0.0939411865282836
"7672",2020-12-09,"SANTANDER",570,0.112021916989794
"7673",2020-12-09,"SUCRE",46,0.00904036523075532
"7674",2020-12-09,"TOLIMA",876,0.17215999874221
"7675",2020-12-09,"VALLE DEL CAUCA",900,0.176876711036517
"7676",2020-12-09,"VICHADA",5,0.000982648394647318
"7677",2020-12-10,"AMAZONAS",13,0.00255488582608303
"7678",2020-12-10,"ANTIOQUIA",1930,0.379302280333865
"7679",2020-12-10,"ARAUCA",21,0.00412712325751873
"7680",2020-12-10,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",9,0.00176876711036517
"7681",2020-12-10,"ATLÁNTICO",712,0.139929131397778
"7682",2020-12-10,"BOGOTÁ, D.C.",3234,0.635576981657885
"7683",2020-12-10,"BOLÍVAR",552,0.108484382769064
"7684",2020-12-10,"BOYACÁ",269,0.0528664836320257
"7685",2020-12-10,"CÓRDOBA",100,0.0196529678929464
"7686",2020-12-10,"CALDAS",313,0.0615137895049221
"7687",2020-12-10,"CAQUETÁ",74,0.0145431962407803
"7688",2020-12-10,"CASANARE",58,0.0113987213779089
"7689",2020-12-10,"CAUCA",120,0.0235835614715356
"7690",2020-12-10,"CESAR",101,0.0198494975718758
"7691",2020-12-10,"CHOCÓ",32,0.00628894972574283
"7692",2020-12-10,"CUNDINAMARCA",619,0.121651871257338
"7693",2020-12-10,"GUAVIARE",5,0.000982648394647318
"7694",2020-12-10,"HUILA",208,0.0408781732173284
"7695",2020-12-10,"LA GUAJIRA",62,0.0121848400936267
"7696",2020-12-10,"MAGDALENA",302,0.059351963036698
"7697",2020-12-10,"META",221,0.0434330590434114
"7698",2020-12-10,"NARIÑO",320,0.0628894972574283
"7699",2020-12-10,"NORTE DE SANTANDER",368,0.0723229218460426
"7700",2020-12-10,"PUTUMAYO",36,0.00707506844146069
"7701",2020-12-10,"QUINDÍO",218,0.0428434700066231
"7702",2020-12-10,"RISARALDA",383,0.0752708670299845
"7703",2020-12-10,"SANTANDER",627,0.123224108688774
"7704",2020-12-10,"SUCRE",44,0.0086473058728964
"7705",2020-12-10,"TOLIMA",1190,0.233870317926062
"7706",2020-12-10,"VALLE DEL CAUCA",1190,0.233870317926062
"7707",2020-12-10,"VICHADA",7,0.00137570775250624
"7708",2020-12-11,"AMAZONAS",1,0.000196529678929464
"7709",2020-12-11,"ANTIOQUIA",1932,0.379695339691724
"7710",2020-12-11,"ARAUCA",8,0.00157223743143571
"7711",2020-12-11,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",4,0.000786118715717854
"7712",2020-12-11,"ATLÁNTICO",689,0.1354089487824
"7713",2020-12-11,"BOGOTÁ, D.C.",3404,0.668987027075894
"7714",2020-12-11,"BOLÍVAR",300,0.0589589036788391
"7715",2020-12-11,"BOYACÁ",201,0.0395024654648222
"7716",2020-12-11,"CÓRDOBA",49,0.00962995426754371
"7717",2020-12-11,"CALDAS",245,0.0481497713377186
"7718",2020-12-11,"CAQUETÁ",77,0.0151327852775687
"7719",2020-12-11,"CASANARE",50,0.00982648394647318
"7720",2020-12-11,"CAUCA",93,0.0182772601404401
"7721",2020-12-11,"CESAR",108,0.0212252053243821
"7722",2020-12-11,"CHOCÓ",9,0.00176876711036517
"7723",2020-12-11,"CUNDINAMARCA",573,0.112611506026583
"7724",2020-12-11,"GUAVIARE",1,0.000196529678929464
"7725",2020-12-11,"HUILA",130,0.0255488582608303
"7726",2020-12-11,"LA GUAJIRA",41,0.00805771683610801
"7727",2020-12-11,"MAGDALENA",129,0.0253523285819008
"7728",2020-12-11,"META",174,0.0341961641337267
"7729",2020-12-11,"NARIÑO",305,0.0599415520734864
"7730",2020-12-11,"NORTE DE SANTANDER",366,0.0719298624881837
"7731",2020-12-11,"PUTUMAYO",32,0.00628894972574283
"7732",2020-12-11,"QUINDÍO",187,0.0367510499598097
"7733",2020-12-11,"RISARALDA",371,0.072912510882831
"7734",2020-12-11,"SANTANDER",389,0.0764500451035613
"7735",2020-12-11,"SUCRE",31,0.00609242004681337
"7736",2020-12-11,"TOLIMA",574,0.112808035705512
"7737",2020-12-11,"VALLE DEL CAUCA",1075,0.211269404849173
"7738",2020-12-11,"VAUPÉS",1,0.000196529678929464
"7739",2020-12-11,"VICHADA",2,0.000393059357858927
"7740",2020-12-12,"AMAZONAS",1,0.000196529678929464
"7741",2020-12-12,"ANTIOQUIA",1834,0.360435431156636
"7742",2020-12-12,"ARAUCA",7,0.00137570775250624
"7743",2020-12-12,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",7,0.00137570775250624
"7744",2020-12-12,"ATLÁNTICO",617,0.121258811899479
"7745",2020-12-12,"BOGOTÁ, D.C.",3357,0.659750132166209
"7746",2020-12-12,"BOLÍVAR",328,0.064461734688864
"7747",2020-12-12,"BOYACÁ",199,0.0391094061069632
"7748",2020-12-12,"CÓRDOBA",51,0.0100230136254026
"7749",2020-12-12,"CALDAS",214,0.0420573512909052
"7750",2020-12-12,"CAQUETÁ",50,0.00982648394647318
"7751",2020-12-12,"CASANARE",52,0.0102195433043321
"7752",2020-12-12,"CAUCA",126,0.0247627395451124
"7753",2020-12-12,"CESAR",80,0.0157223743143571
"7754",2020-12-12,"CHOCÓ",9,0.00176876711036517
"7755",2020-12-12,"CUNDINAMARCA",467,0.0917793600600595
"7756",2020-12-12,"GUAVIARE",4,0.000786118715717854
"7757",2020-12-12,"HUILA",137,0.0269245660133365
"7758",2020-12-12,"LA GUAJIRA",54,0.010612602662191
"7759",2020-12-12,"MAGDALENA",110,0.021618264682241
"7760",2020-12-12,"META",170,0.0334100454180088
"7761",2020-12-12,"NARIÑO",298,0.0585658443209801
"7762",2020-12-12,"NORTE DE SANTANDER",315,0.061906848862781
"7763",2020-12-12,"PUTUMAYO",22,0.0043236529364482
"7764",2020-12-12,"QUINDÍO",229,0.0450052964748471
"7765",2020-12-12,"RISARALDA",374,0.0735020999196194
"7766",2020-12-12,"SANTANDER",442,0.0868661180868229
"7767",2020-12-12,"SUCRE",28,0.00550283101002498
"7768",2020-12-12,"TOLIMA",505,0.0992474878593791
"7769",2020-12-12,"VALLE DEL CAUCA",1102,0.216575706180269
"7770",2020-12-12,"VICHADA",4,0.000786118715717854
"7771",2020-12-13,"AMAZONAS",3,0.000589589036788391
"7772",2020-12-13,"ANTIOQUIA",1944,0.382053695838877
"7773",2020-12-13,"ARAUCA",10,0.00196529678929464
"7774",2020-12-13,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",3,0.000589589036788391
"7775",2020-12-13,"ATLÁNTICO",552,0.108484382769064
"7776",2020-12-13,"BOGOTÁ, D.C.",2659,0.522572416273444
"7777",2020-12-13,"BOLÍVAR",266,0.0522768945952373
"7778",2020-12-13,"BOYACÁ",154,0.0302655705551374
"7779",2020-12-13,"CÓRDOBA",31,0.00609242004681337
"7780",2020-12-13,"CALDAS",171,0.0336065750969383
"7781",2020-12-13,"CAQUETÁ",28,0.00550283101002498
"7782",2020-12-13,"CASANARE",44,0.0086473058728964
"7783",2020-12-13,"CAUCA",84,0.0165084930300749
"7784",2020-12-13,"CESAR",76,0.0149362555986392
"7785",2020-12-13,"CHOCÓ",11,0.0021618264682241
"7786",2020-12-13,"CUNDINAMARCA",506,0.0994440175383085
"7787",2020-12-13,"GUAINÍA",2,0.000393059357858927
"7788",2020-12-13,"GUAVIARE",1,0.000196529678929464
"7789",2020-12-13,"HUILA",129,0.0253523285819008
"7790",2020-12-13,"LA GUAJIRA",36,0.00707506844146069
"7791",2020-12-13,"MAGDALENA",81,0.0159189039932865
"7792",2020-12-13,"META",97,0.019063378856158
"7793",2020-12-13,"NARIÑO",314,0.0617103191838516
"7794",2020-12-13,"NORTE DE SANTANDER",381,0.0748778076721256
"7795",2020-12-13,"PUTUMAYO",32,0.00628894972574283
"7796",2020-12-13,"QUINDÍO",203,0.0398955248226811
"7797",2020-12-13,"RISARALDA",282,0.0554213694581087
"7798",2020-12-13,"SANTANDER",356,0.069964565698889
"7799",2020-12-13,"SUCRE",10,0.00196529678929464
"7800",2020-12-13,"TOLIMA",290,0.0569936068895444
"7801",2020-12-13,"VALLE DEL CAUCA",1007,0.19790538668197
"7802",2020-12-13,"VICHADA",4,0.000786118715717854
"7803",2020-12-14,"AMAZONAS",7,0.00137570775250624
"7804",2020-12-14,"ANTIOQUIA",2163,0.42509369552443
"7805",2020-12-14,"ARAUCA",26,0.00510977165216605
"7806",2020-12-14,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",11,0.0021618264682241
"7807",2020-12-14,"ATLÁNTICO",695,0.136588126855977
"7808",2020-12-14,"BOGOTÁ, D.C.",3348,0.657981365055844
